'k0', 'ht', 'hp', 'p', 'phi', 'pk', 'mw', 'bl', 'rf', 'mu', 'hnc', 'esm', 'el', 'et', 'pa', 'pb', 'pt', 'pc', 'ca', 'F', 'br', 'ra', 'ns', 'an', 'ac', 'am', 'v0', 'nm', 'nl', 'hgm', 'asad', 'asan', 'dasa', 'dgh', 'ghd', 'ghn', 'dhh', 'tdsh', 'dcph', 'dgc', 'dhc', 'tdsc', 'dg', 'dh', 'tds', 'v', 's', 'f', 'pfs',Label
0.43449572649572793, 0.37001709401709487, 0.43717948717948735, 0.17333333333333348, 0.4053504273504301, 0.7380341880341863, 0.41017094017094163, 0.6468205128205141, 0.4968888888888885, 0.39582905982905975, 0.7179145299145299, 0.6420170940170941, 0.4808888888888899, 0.6227521367521379, 0.4685982905982906, 0.5125299145299131, 0.4452820512820514, 0.38329914529914466, 0.3977777777777778, 0.5711623931623919, 0.5412478632478628, 0.3946153846153837, 0.4606495726495722, 0.5425641025641016, 0.3436581196581204, 0.4310769230769221, 0.4499145299145281, 0.5450427350427354, 0.5076410256410261, 0.5198803418803426, 0.5349230769230761, 0.3245641025641024, 0.4461880341880357, 0.6674871794871812, 0.7217948717948752, 0.7868205128205131, 0.6603760683760682, 0.45252991452991514, 0.4531965811965811, 0.3319145299145298, 0.30372649572649607, 0.6469230769230757, 0.2951965811965812, 0.44888888888888817, 0.4996068376068371, 0.3765811965811972, 0.24752136752136822, 0.326495726495727, 0.21391452991452992,amino
0.396515463917527, 0.3784329896907223, 0.46183505154639193, 0.16936082474226832, 0.4042886597938166, 0.7321855670103091, 0.4159587628865991, 0.6860824742268062, 0.5219999999999992, 0.39154639175257716, 0.7307216494845358, 0.6482886597938146, 0.4956701030927836, 0.6379587628865984, 0.4725979381443302, 0.5463917525773182, 0.4154845360824748, 0.3600412371134012, 0.40876288659793825, 0.5286597938144336, 0.5635876288659795, 0.42674226804123583, 0.4851340206185568, 0.5626185567010304, 0.3021237113402061, 0.4443711340206175, 0.46622680412371004, 0.5505567010309275, 0.5278556701030933, 0.5273608247422673, 0.5539587628865963, 0.3188659793814439, 0.4707010309278364, 0.6925567010309287, 0.7387010309278378, 0.8006804123711356, 0.6668247422680407, 0.47525773195876353, 0.49472164948453606, 0.3055670103092784, 0.298618556701031, 0.6325360824742274, 0.28531958762886606, 0.44857731958762775, 0.49678350515463987, 0.378762886597939, 0.24206185567010424, 0.3447422680412381, 0.20457731958762856,amino
0.42184319119669883, 0.38559834938101795, 0.44258596973865144, 0.1831499312242092, 0.4101925722145829, 0.7475240715268221, 0.42086657496561325, 0.6704264099037139, 0.5120770288858325, 0.3983356258596963, 0.7184869325997246, 0.6387482806052281, 0.48942228335626053, 0.6267262723521343, 0.46826685006877533, 0.5206327372764774, 0.435680880330124, 0.37891334250343844, 0.4083356258596964, 0.5531774415405758, 0.5446354883081153, 0.4095598349381007, 0.47063273727647803, 0.547303988995872, 0.33222833562586035, 0.4383906464924348, 0.46415405777166335, 0.5413892709766168, 0.5138651994497939, 0.5180742778541969, 0.551004126547454, 0.32832187070151253, 0.4605777166437417, 0.6776753782668521, 0.7293535075653401, 0.7936588720770317, 0.6604264099037133, 0.4675928473177456, 0.47724896836313535, 0.3240577716643744, 0.3074002751031645, 0.6344016506189816, 0.2985281980742776, 0.45291609353507545, 0.4951169188445652, 0.3858321870701519, 0.2473177441540584, 0.3345254470426412, 0.20971114167812926,amino
0.4022043795620445, 0.346788321167885, 0.3869051094890512, 0.2574014598540143, 0.40854014598540406, 0.7193868613138659, 0.4487299270072999, 0.6495912408759128, 0.4531532846715329, 0.3996350364963495, 0.6774160583941603, 0.5926715328467161, 0.44274452554744587, 0.5568029197080298, 0.4495912408759127, 0.4881605839416045, 0.48922627737226343, 0.4142481751824818, 0.42300729927007225, 0.5988905109489031, 0.47398540145985396, 0.3538102189781015, 0.40470072992700723, 0.5089927007299255, 0.3533284671532853, 0.43973722627737166, 0.4718832116788314, 0.5406715328467159, 0.4599562043795625, 0.4727445255474464, 0.5702335766423343, 0.38005839416058323, 0.44432116788321213, 0.6098540145985412, 0.6642773722627756, 0.7334014598540157, 0.6161021897810217, 0.46265693430657084, 0.4228905109489051, 0.3764817518248179, 0.3134014598540153, 0.6678248175182474, 0.2767299270072988, 0.42433576642335735, 0.5264379562043772, 0.4112408759124093, 0.2875912408759129, 0.37605839416058395, 0.2548321167883213,amino
0.4271557562076758, 0.400474040632055, 0.4788939051918733, 0.1420090293453727, 0.4104063205417628, 0.7356207674943563, 0.41146726862302635, 0.6836794582392799, 0.5493227990970648, 0.39767494356659144, 0.7452595936794573, 0.6551918735891645, 0.5172234762979689, 0.6605869074492096, 0.47731376975169354, 0.5509480812641061, 0.40501128668171593, 0.35316027088036034, 0.41088036117381527, 0.5142663656884878, 0.5872911963882615, 0.4438148984198633, 0.4989616252821668, 0.5696613995485328, 0.3046275395033861, 0.4322799097065459, 0.46948081264108216, 0.5515575620767491, 0.5445146726862307, 0.5501805869074485, 0.5479006772009013, 0.29979683972912036, 0.4781715575620779, 0.7089616252821688, 0.7572460496614014, 0.8181715575620777, 0.6739729119638818, 0.48410835214447023, 0.5175846501128669, 0.29817155756207636, 0.3038826185101581, 0.6183521444695264, 0.3038600451467265, 0.4603837471783287, 0.4871106094808136, 0.37810383747178433, 0.23250564334085874, 0.3259593679458249, 0.19659142212189618,amino
0.4344510978043925, 0.41021956087824407, 0.47836327345309354, 0.15966067864271485, 0.4229940119760499, 0.7206986027944107, 0.41387225548902323, 0.694590818363275, 0.5477245508982033, 0.3960678642714567, 0.731996007984032, 0.641077844311377, 0.5178443113772457, 0.6506187624750509, 0.4705389221556894, 0.5512774451097778, 0.3994610778443121, 0.35840319361277373, 0.41493013972055903, 0.5253293413173655, 0.5750099800399199, 0.44457085828343196, 0.5042514970059877, 0.5604590818363269, 0.3108582834331339, 0.4311377245508971, 0.47564870259480874, 0.5355688622754491, 0.5474650698602798, 0.5431337325349294, 0.5570259481037911, 0.3135329341317369, 0.47806387225549046, 0.7112574850299418, 0.7545708582834364, 0.8103992015968072, 0.6737125748502985, 0.48802395209580923, 0.5205988023952094, 0.2894810379241518, 0.2903992015968067, 0.6324950099800396, 0.28802395209580806, 0.44407185628742407, 0.5034131736526953, 0.38043912175648775, 0.24630738522954207, 0.3333333333333344, 0.18500998003991995,amino
0.43049723756906216, 0.36731123388582076, 0.45084714548802957, 0.19994475138121534, 0.4220073664825073, 0.7388213627992624, 0.40760589318600543, 0.6743830570902408, 0.500994475138121, 0.3806813996316754, 0.7107182320441982, 0.6400920810313079, 0.48209944751381273, 0.6220073664825059, 0.5022651933701663, 0.5260220994475117, 0.39690607734806616, 0.34744014732964923, 0.40985267034990774, 0.5487845303867401, 0.5384346224677707, 0.42215469613259493, 0.4663720073664819, 0.5694290976058916, 0.3239779005524861, 0.4491160220994468, 0.460791896869243, 0.5597605893186011, 0.5092633517495392, 0.5081399631675865, 0.5531491712707167, 0.3398895027624307, 0.4547882136279945, 0.7010865561694314, 0.7372191528545147, 0.789815837937386, 0.6798526703499084, 0.46036832412523093, 0.47677716390423547, 0.28651933701657445, 0.26320441988950294, 0.6727808471454879, 0.2584162062615095, 0.4173848987108649, 0.5293554327808474, 0.3694290976058944, 0.2541436464088408, 0.35395948434622504, 0.20823204419889524,amino
0.46071698113207665, 0.393396226415095, 0.46237735849056605, 0.1352075471698115, 0.41518867924528513, 0.741113207547169, 0.3982641509433979, 0.669094339622643, 0.5391509433962262, 0.38535849056603744, 0.7325660377358489, 0.6611509433962267, 0.5156981132075477, 0.6631886792452841, 0.4402830188679251, 0.5348867924528282, 0.43867924528301944, 0.3936792452830179, 0.3908113207547166, 0.5429811320754716, 0.5762641509433957, 0.4253962264150931, 0.5015283018867921, 0.5372075471698107, 0.32216981132075495, 0.4205660377358481, 0.4516603773584891, 0.5152075471698117, 0.5464339622641515, 0.5461132075471696, 0.5278113207547156, 0.29915094339622655, 0.45626415094339773, 0.7110377358490588, 0.7607358490566068, 0.8166226415094355, 0.6846415094339612, 0.46466037735849164, 0.49471698113207513, 0.29343396226415125, 0.2883773584905664, 0.6392264150943398, 0.2971698113207542, 0.45028301886792355, 0.49809433962264166, 0.3658490566037745, 0.23471698113207637, 0.30339622641509517, 0.19754716981132073,amino
0.4417319587628877, 0.40925773195876386, 0.4798969072164949, 0.11616494845360847, 0.4178350515463942, 0.7314432989690716, 0.3959175257731975, 0.6749072164948476, 0.5586597938144324, 0.38509278350515486, 0.7509278350515457, 0.6605979381443295, 0.5166804123711348, 0.6640412371134029, 0.4681443298969079, 0.55344329896907, 0.4093814432989693, 0.35898969072164827, 0.40344329896907244, 0.5263505154639182, 0.5932371134020616, 0.44793814432989587, 0.4987216494845357, 0.5680618556701028, 0.29670103092783534, 0.4186804123711336, 0.46191752577319406, 0.5383505154639169, 0.5498350515463923, 0.5539381443298966, 0.537278350515462, 0.29659793814433033, 0.46903092783505257, 0.7323505154639196, 0.7770721649484559, 0.8395463917525783, 0.6932989690721645, 0.4761030927835054, 0.5235463917525774, 0.2759381443298967, 0.2857113402061859, 0.6286185567010303, 0.30076288659793793, 0.454886597938143, 0.49323711340206244, 0.3657731958762893, 0.20742268041237205, 0.31422680412371257, 0.2014226804123709,amino
0.41572147651006836, 0.39397651006711515, 0.4472315436241606, 0.2024161073825504, 0.4130704697986604, 0.7109395973154345, 0.43134228187919643, 0.6714093959731555, 0.5028523489932879, 0.4105033557046978, 0.7142617449664429, 0.6184395973154366, 0.4892281879194642, 0.6120973154362422, 0.46184563758389297, 0.5258557046979845, 0.4387080536912756, 0.38072147651006627, 0.418674496644295, 0.5555872483221465, 0.5399999999999993, 0.40597315436241527, 0.46723154362416075, 0.5358053691275161, 0.332416107382551, 0.4377516778523479, 0.47342281879194464, 0.5393791946308732, 0.517818791946309, 0.5230704697986582, 0.5617449664429517, 0.3355033557046981, 0.4675838926174511, 0.6595973154362431, 0.7124664429530232, 0.7787080536912765, 0.6430033557046984, 0.47802013422818856, 0.47704697986577116, 0.3406208053691279, 0.31748322147651076, 0.6321644295302001, 0.2991442953020127, 0.45080536912751573, 0.49817114093959725, 0.3971476510067122, 0.25939597315436325, 0.3453020134228197, 0.21536912751677856,amino
0.44297687861271656, 0.34800578034682195, 0.4098265895953756, 0.18787572254335266, 0.4172832369942216, 0.7370231213872821, 0.4016907514450883, 0.6413150289017352, 0.4816907514450868, 0.3753612716763004, 0.6961416184971109, 0.6468352601156078, 0.45660404624277573, 0.6062138728323714, 0.44566473988439326, 0.4949999999999986, 0.4733815028901739, 0.4137138728323703, 0.38515895953757245, 0.5886416184971064, 0.517080924855491, 0.37043352601156, 0.43570809248554865, 0.5315173410404613, 0.32923410404624376, 0.43722543352601156, 0.4401445086705188, 0.5298843930635841, 0.48936416184971104, 0.5057658959537578, 0.526734104046242, 0.3416907514450868, 0.42439306358381595, 0.6580924855491349, 0.7103034682080962, 0.7755202312138756, 0.6568641618497113, 0.4463872832369948, 0.4384537572254337, 0.32900289017341056, 0.28528901734104084, 0.6738005780346793, 0.2676011560693638, 0.42406069364161875, 0.5233526011560669, 0.3692196531791917, 0.24306358381502935, 0.3268786127167634, 0.23371387283237013,amino
0.4788610478359924, 0.3836218678815493, 0.4947152619589978, 0.1030523917995446, 0.40476082004556, 0.7674259681093387, 0.37246013667426076, 0.670637813211847, 0.5597722095671978, 0.3746469248291571, 0.7639407744874723, 0.6941913439635535, 0.5274943052391807, 0.6967653758542143, 0.47988610478360005, 0.5568792710706125, 0.3926651480637815, 0.3471753986332571, 0.37503416856492056, 0.515535307517084, 0.6100227790432798, 0.4521184510250559, 0.5242596810933937, 0.5827790432801823, 0.3172437357630976, 0.426605922551252, 0.4363097949886089, 0.5429157175398632, 0.5633029612756271, 0.5701366742596797, 0.5030523917995435, 0.2667198177676543, 0.4532346241457869, 0.7405694760820064, 0.7874715261959025, 0.8377904328018225, 0.7080182232346227, 0.4589293849658322, 0.5078132118451023, 0.26207289293849656, 0.2684510250569475, 0.6452847380410024, 0.2863325740318905, 0.44592255125284624, 0.5002505694760826, 0.3430523917995447, 0.2241457858769938, 0.278359908883828, 0.18396355353075167,amino
0.4619764011799418, 0.40348082595870255, 0.4923893805309736, 0.18103244837758137, 0.42159292035398344, 0.7373451327433621, 0.4136578171091456, 0.6916519174041311, 0.5514159292035401, 0.39097345132743383, 0.7434513274336269, 0.6487020648967549, 0.5340117994100301, 0.6698230088495569, 0.4951032448377588, 0.5510619469026536, 0.3828908554572272, 0.33811209439527984, 0.42020648967551627, 0.5063421828908554, 0.5872271386430682, 0.46587020648967425, 0.5164011799410031, 0.5738053097345132, 0.3131563421828903, 0.43887905604719696, 0.47823008849557475, 0.5574926253687318, 0.5508554572271389, 0.5545132743362816, 0.557817109144542, 0.3028318584070798, 0.48705014749262593, 0.7271681415929212, 0.7657817109144543, 0.810294985250737, 0.6840707964601765, 0.49056047197640207, 0.527286135693215, 0.26997050147492635, 0.2691445427728614, 0.649970501474927, 0.2762831858407078, 0.42731563421828855, 0.5221828908554574, 0.37699115044247844, 0.26253687315634283, 0.3386430678466087, 0.19342182890855467,amino
0.4274811463046769, 0.36657616892911093, 0.42950226244343914, 0.20962292609351457, 0.4172398190045274, 0.7334087481146288, 0.4171191553544512, 0.6467420814479646, 0.475912518853695, 0.3957164404223226, 0.7021116138763203, 0.6287330316742091, 0.4706334841628976, 0.6050678733031694, 0.4734389140271499, 0.5062443438914016, 0.4468024132730017, 0.38307692307692237, 0.4073604826546003, 0.5772398190045225, 0.5252187028657604, 0.3920965309200591, 0.4486576168929096, 0.5413273001508285, 0.33113122171945775, 0.44799396681749665, 0.4552790346907977, 0.5468476621417805, 0.4982352941176468, 0.5111764705882365, 0.5472398190045242, 0.3436651583710406, 0.4457767722473615, 0.6575113122171967, 0.7084615384615426, 0.7751734539969838, 0.6525339366515837, 0.4547058823529418, 0.4465309200603317, 0.3364102564102567, 0.29897435897435953, 0.6581598793363485, 0.28449472096530876, 0.43675716440422285, 0.5120512820512813, 0.3815987933634998, 0.2497737556561095, 0.3460030165912527, 0.228371040723982,amino
0.43257847533632365, 0.40706278026905846, 0.4657399103139013, 0.1652242152466373, 0.4146636771300468, 0.7528699551569501, 0.42237668161435077, 0.6804260089686118, 0.5367713004484301, 0.40852017937219726, 0.7359865470852012, 0.6392600896860982, 0.509551569506727, 0.6430717488789232, 0.47865470852017933, 0.5459417040358725, 0.41159192825112134, 0.3542600896860983, 0.4185650224215249, 0.5302017937219735, 0.5655605381165909, 0.43058295964125426, 0.48829596412556064, 0.5564573991031392, 0.32417040358744414, 0.4429596412556048, 0.4726905829596404, 0.5422645739910318, 0.5339237668161438, 0.5396636771300442, 0.5560089686098644, 0.31479820627802735, 0.4762331838565031, 0.6954932735426017, 0.7485650224215266, 0.8168161434977587, 0.6668834080717482, 0.47986547085201864, 0.5043049327354263, 0.31533632286995494, 0.3144618834080722, 0.6161883408071751, 0.31690582959641256, 0.46623318385650137, 0.48295964125560586, 0.3894618834080721, 0.22869955156950775, 0.32242152466367824, 0.20094170403587436,amino
0.4178388278388289, 0.41164835164835223, 0.4740659340659339, 0.1561355311355315, 0.4130036630036653, 0.7280402930402917, 0.4171062271062285, 0.6889010989011002, 0.5456593406593404, 0.39979853479853456, 0.7416666666666664, 0.6416483516483513, 0.5166483516483528, 0.6499084249084254, 0.46468864468864496, 0.5523076923076898, 0.4125091575091583, 0.36245421245421156, 0.4143040293040291, 0.5219597069597064, 0.5806593406593404, 0.44730769230769135, 0.49873626373626323, 0.5571794871794866, 0.30703296703296773, 0.4356410256410245, 0.472985347985346, 0.5306410256410257, 0.5451648351648354, 0.5451098901098907, 0.5531868131868121, 0.30767399267399315, 0.4780402930402945, 0.703479853479855, 0.7525091575091606, 0.8161538461538477, 0.6695054945054942, 0.48527472527472576, 0.516978021978022, 0.3065018315018315, 0.31232600732600757, 0.6121611721611718, 0.312399267399267, 0.466446886446885, 0.48152014652014696, 0.3851648351648359, 0.2322344322344334, 0.3271062271062282, 0.19338827838827818,amino
0.4310958904109587, 0.3535616438356167, 0.421232876712329, 0.20417808219178105, 0.4277054794520555, 0.7369520547945213, 0.39315068493150723, 0.6415753424657546, 0.46722602739726116, 0.38030821917808233, 0.700958904109588, 0.646472602739726, 0.4570890410958909, 0.6061986301369855, 0.4772945205479454, 0.5057191780821917, 0.43592465753424664, 0.3801369863013696, 0.39226027397260294, 0.5814041095890407, 0.5285958904109588, 0.3881849315068487, 0.44404109589041124, 0.5558219178082194, 0.3240410958904108, 0.4520890410958898, 0.4386643835616442, 0.5442465753424659, 0.490650684931507, 0.5008561643835607, 0.5275684931506847, 0.3458904109589047, 0.42260273972602685, 0.6884246575342472, 0.729452054794521, 0.7956506849315059, 0.6839041095890409, 0.43208904109589064, 0.4405821917808223, 0.3053082191780818, 0.27058219178082216, 0.6775000000000005, 0.275821917808219, 0.42934931506849305, 0.5188013698630137, 0.36095890410958925, 0.22876712328767138, 0.3342465753424665, 0.2222602739726027,amino
